Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_late_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_early_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_late_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_early_FOLD_CHANGE_prot,DSS3_late_v_DSS3_early_FOLD_CHANGE_prot,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
62,963,0.000408318,0.00163070999999999,0.000335807333333333,0.000404751666666666,-2.03335939514459,0.25509728174175,-0.0123898893860801,2.28845667688634,2.02096950575851,-0.267487171127831,0.000136785001322178,0.000713956701980654,True,0.0006,,,0.0002,,,SPO0963,K00611,"Arginine biosynthesis, ornithine => arginine",Ornithine carbamoyltransferase (ArgF) (PDB:1A1S),1,SPO_RS04835,1.0,ORNCARBAMTRANSFER-RXN
63,1000,2.222865e-05,0.000317385666666666,0.000440650333333333,2.17928e-05,-3.96384066145869,-4.48198842747361,-0.0310369891532769,-0.518147766014919,3.93280367230541,4.45095143832033,0.000157430301025035,0.000725472132657761,True,0.0046,0.0006,,,,,SPO1001,K17229,,"NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase (FadH2) (PDB:1VRQ)",1,SPO_RS05040,0.0,
64,3686,3.058545e-05,0.000575980666666666,1.31404366666666e-05,4.93898333333333e-05,-4.52898606839065,1.1132826955444,-0.61002463100921,5.64226876393506,3.91896143738144,-1.72330732655361,0.0001591281507215,0.000736987563334868,True,0.0006,,,0.0003,,,SPO3685,K09927,,"DNA glycosylase YcaQ, repair of DNA interstrand crosslinks (YcaQ) (PUBMED:32409837)",1,SPO_RS18695,0.0,
65,3507,0.0251378864999999,0.238260944333333,0.0385952933333333,0.0279912519999999,-3.2446248094442,-0.635161263533969,-0.181266887780659,2.60946354591023,3.06335792166354,0.453894375753309,0.000162365759689976,0.000748502994011976,True,0.0005,,,0.0004,,,SPO3508,K03043,,"DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)",1,SPO_RS17770,1.0,DNA-DIRECTED-RNA-POLYMERASE-RXN
66,879,0.0004255805,0.005311446,0.000974981666666666,0.000597282,-3.73154973961175,-1.30878080316505,-0.565129130574163,2.42276893644669,3.16642060903759,0.743651672590893,0.000165015348338638,0.000760018424689083,True,0.0005,,,0.0005,,,SPO0879,K00249,beta-Oxidation,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),1,SPO_RS04435,0.0,
67,4024,0.0001718275,0.000992615333333333,0.000265306333333333,0.000210537333333333,-2.53109161148362,-0.604369289956322,-0.281953187239421,1.9267223215273,2.2491384242442,0.3224161027169,0.000182155357823398,0.00077153385536619,True,0.0005,,,0.0005,,,SPOA0124,,,Predicted ATP-binding protein involved in virulence,1,SPO_RS20455,0.0,
68,3729,0.00164135,0.006424142,0.00235851866666666,0.00248764366666666,-1.96374063993596,-0.472612702433245,-0.589825217150066,1.49112793750272,1.3739154227859,-0.11721251471682,0.000185923599789169,0.000783049286043298,True,0.0003,,,0.0005,,,SPO3728,K12536,,"ABC-type protease/lipase transport system, ATPase and permease components (ArpD) (PDB:5L22)",1,SPO_RS18920,0.0,
69,3365,0.000326891999999999,0.002126746,0.000153374366666666,0.0001689238,-2.66982639720256,1.24654874019354,1.1385110004748,3.9163751373961,3.80833739767736,-0.108037739718744,0.000190863048702109,0.000794564716720405,True,0.0012,,,0.0003,,,SPO3368,K00128,"GABA biosynthesis, eukaryotes, putrescine => GABA",Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S),1,SPO_RS17060,0.0,
70,4101,0.000106187799999999,0.000466624333333333,0.000113766866666666,0.000102773133333333,-2.14774004268514,-0.0960906072194109,0.0193728666367203,2.05164943546573,2.16711290932186,0.115463473856131,0.000199896531851727,0.000806080147397512,True,0.0008,,,0.0004,,,SPOA0203,,,,1,SPO_RS20850,0.0,
71,790,0.000224419,0.00108274266666666,0.000297067333333333,0.000447039666666666,-2.37487732008778,-0.486590092325746,-1.08499929669113,1.88828722776203,1.28987802339664,-0.598409204365385,0.000203347384244085,0.00081759557807462,True,0.0004,,,0.0003,,,SPO0791,K18201,,"Acetylornithine aminotransferase/4-aminobutyrate aminotransferase (ArgD) (PDB:1SF2)!!!Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain (NlpD) (PDB:2GU1)!!!Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist (SrkA) (PDB:1ZYL)",1,SPO_RS03990,0.0,
72,3666,0.0002380645,6.73762333333333e-05,2.65241e-05,0.000656144666666666,2.46275662715585,3.39450971357143,-1.442348916966,0.931753086415582,-3.90510554412185,-4.83685863053744,0.000208687729070234,0.000829111008751727,True,,,0.0059,,,,SPO3666,,,Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS18580,0.0,
73,816,0.0008726675,0.00229027966666666,0.000821511333333333,0.000941377666666666,-1.40014222144393,0.0753045112081896,-0.126301140774318,1.47544673265212,1.27384108066961,-0.201605651982507,0.000235584523824343,0.000840626439428834,True,0.0009,,,0.0004,,,SPO0817,K06942,,"Ribosome-binding ATPase YchF, GTP1/OBG family (GTP1) (PDB:2DWQ) (PUBMED:21527254)",1,SPO_RS04120,0.0,
74,2515,5.34381e-05,0.000228120333333333,3.34330333333333e-05,3.34330333333333e-05,-2.297119397544,0.694073577376681,0.694073577376681,2.99119297492068,2.99119297492068,0.0,0.000242955457726922,0.000852141870105942,True,0.0016,,,0.0004,,,SPO2518,,,"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL)",1,SPO_RS12780,0.0,
75,1333,0.002149724,0.008469773,0.002530752,0.00195892666666666,-1.97023943836615,-0.211591236718186,0.161707616675569,1.75864820164796,2.13194705504172,0.373298853393755,0.000259028459330469,0.000863657300783049,True,0.001,,,0.0007,,,SPO1333,K04771,,"Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)",1,SPO_RS06795,0.0,
76,1511,0.0001708255,5.502189e-05,1.63122466666666e-05,0.000585428333333333,3.35315289094085,3.62284199057541,-1.8570818483595,0.269689099634556,-5.21023473930035,-5.47992383893491,0.000259716532930051,0.000875172731460156,True,,,0.0043,,,,SPO1508,K00114,,"Glucose dehydrogenase, PQQ-dependent (Gcd) (PDB:1FLG)",1,SPO_RS07675,0.0,
77,3526,0.0030116265,0.006227841,0.004536467,0.002147506,-1.05413376033577,-0.607264878269085,0.4761612644446,0.446868882066688,1.53029502478037,1.08342614271368,0.000281311646839549,0.000886688162137264,True,0.0021,,,0.0346,,,SPO3527,,,"Nucleotide-binding universal stress protein,  UspA family (UspA) (PDB:1JMV)",1,SPO_RS17870,0.0,
78,2849,0.00575047249999999,0.015637517,0.00349041133333333,0.00661358733333333,-1.44308310959918,0.833665022623288,-0.194985216231343,2.27674813222247,1.24809789336783,-1.02865023885463,0.000292199580176813,0.000898203592814371,True,0.0019,,,0.0003,,,SPO2853,K09882,"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide",MoxR-like ATPase (MoxR) (PDB:2R44),1,SPO_RS14485,1.0,R342-RXN
79,3000,0.0002361729,0.00279801566666666,0.00125813466666666,0.000461578,-3.91294575616827,-2.73195574664996,-1.25082225770068,1.1809900095183,2.66212349846759,1.48113348894928,0.000310849019915001,0.000909719023491478,True,0.0005,,,0.0058,,,SPO3003,,,O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming) (MenE/FadK) (PDB:5EY9) (PUBMED:25151136;27455459),1,SPO_RS15225,7.0,"R223-RXN, ACYLCOASYN-RXN, RXN-16380, RXN-7904, RXN-16393, RXN-9644, RXN-9623"
80,3469,0.0004527175,0.00194094033333333,0.000562198,0.000465934,-2.0992616175607,-0.296232228659517,-0.00559006931685246,1.80302938890118,2.09367154824385,0.290642159342665,0.000322370213664717,0.000921234454168585,True,0.001,,,0.0008,,,SPO3471,K12256,,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (BioA) (PDB:1MLY),1,SPO_RS17580,0.0,
81,2245,0.0058638905,0.0180340333333333,0.004828148,0.00465864833333333,-1.59731275299745,0.297328565643081,0.33744921732152,1.89464131864053,1.93476197031897,0.0401206516784382,0.000327636782438757,0.000932749884845693,True,0.0019,,,0.0006,,,SPO2241,K00162,"Pyruvate oxidation, pyruvate => acetyl-CoA","Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit (AcoB) (PDB:2OZL)!!!Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)",1,SPO_RS11360,3.0,"RXN0-1134, RXN-12583, RXN-12508"
82,486,0.001067848,0.000365410999999999,0.00375126933333333,0.000902222333333333,1.17191687579503,-2.54889454445899,-0.472189112860222,-3.72081142025402,-1.64410598865525,2.07670543159877,0.000332090997164459,0.0009442653155228,True,,0.0028,,0.0003,,,SPO0486,K02890,,Ribosomal protein L22 (RplV) (PDB:1VS6),1,SPO_RS02450,0.0,
83,3884,0.0007581195,0.00208682533333333,0.000701938666666666,0.000796624666666666,-1.4541667661071,0.169676523251636,-0.0449422066732694,1.62384328935873,1.40922455943383,-0.214618729924906,0.000333387291103653,0.000955780746199908,True,0.0013,,,0.0005,,,SPO3882,K03667,,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",1,SPO_RS19705,0.0,
84,604,2.99099e-05,0.000174924,5.400395e-06,1.190858e-05,-2.52594345836442,2.58496346541547,1.50868941095133,5.11090692377989,4.03463286931576,-1.07627405446413,0.000347949749583905,0.000967296176877015,True,0.0018,,,0.0008,,,SPO0602,,,Arginine decarboxylase (spermidine biosynthesis) (SpeA) (PDB:3N2O),1,SPO_RS03040,1.0,ARGDECARBOX-RXN
85,2622,0.001035559,1.723575e-05,2.21642e-05,3.07836e-05,5.90742277258434,5.54431818157218,5.12928108911364,-0.363104591012156,-0.778141683470698,-0.415037092458542,0.000362206791197592,0.000978811607554122,True,0.0005,0.0009,0.0005,,,,SPO2627,K11689,,"TRAP-type C4-dicarboxylate transport system, small permease component YiaM (DctM)",1,SPO_RS13325,0.0,
86,1201,0.0003050995,0.000831904333333333,0.000297920666666666,0.000259633666666666,-1.45945475964265,0.113075297313773,0.229094916842134,1.57253005695642,1.68854967648478,0.11601961952836,0.000392189442586547,0.000990327038231229,True,0.0019,,,0.0009,,,SPO1201,K01921,,D-alanine-D-alanine ligase or related ATP-grasp enzyme (DdlA) (PDB:1E4E),1,SPO_RS06095,1.0,DALADALALIG-RXN
87,1360,0.001052406,0.00383888366666666,0.000956642333333333,0.001362362,-1.8463158152372,0.15177541231403,-0.37248773489996,1.99809122755123,1.47382808033724,-0.524263147213991,0.000406319508940416,0.00100184246890833,True,0.0014,,,0.0006,,,SPO1358,K01879,,"Glycyl-tRNA synthetase, beta subunit (GlyS)",1,SPO_RS06925,1.0,GLYCINE--TRNA-LIGASE-RXN
88,867,2.787015e-05,0.000174924,1.85800933333333e-05,5.05622333333333e-05,-2.65169237776595,0.793607758352255,-0.801270662063849,3.44530013611821,1.85042171570211,-1.5948784204161,0.000415104252170782,0.00101335789958544,True,0.0014,,,0.0005,,,SPO0868,K07278,,Outer membrane translocation and assembly module TamA (TamA) (PDB:4BZA),1,SPO_RS04375,0.0,
89,2810,0.0266260709999999,0.129857938,0.0422656889999999,0.0222422243333333,-2.28287250199729,-0.680966494693249,0.236171423717939,1.60190600730404,2.51904392571523,0.917137918411189,0.000442812889469266,0.00102487333026255,True,0.0014,,,0.002,,,SPO2814,K02035,,"ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)",1,SPO_RS14295,0.0,
90,2845,0.0002419,0.0001097829,0.000653784,0.000703907666666666,1.31708370572677,-1.51457353310487,-1.59657657050678,-2.83165723883165,-2.91366027623356,-0.0820030374019147,0.000445789223887034,0.00103638876093965,True,,0.0123,0.0067,0.0014,,,SPO2849,K05527,,"DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation (BolA) (PDB:2DHM) (PUBMED:19111750;2569159)",1,SPO_RS14465,0.0,
91,2955,9.152995e-05,3.00629333333333e-05,0.000288728333333333,5.06018333333333e-05,1.78589937868138,-1.66292450065734,0.875313693595195,-3.44882387933872,-0.910585685086184,2.53823819425254,0.000465184305326755,0.00104790419161676,True,,0.0055,,0.0006,,,SPO2959,K22300,,"Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)",1,SPO_RS15005,0.0,
92,3363,0.000679977,0.000532065333333333,0.0122216846666666,2.36764666666666e-05,0.425556703244621,-4.21614830725882,4.80025485635892,-4.64170501050345,4.3746981531143,9.01640316361775,0.000478642079257736,0.00105941962229387,True,,0.0021,,0.001,,,SPO3366,K11707,,"ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA (ZnuA) (PDB:1K0F)",1,SPO_RS17050,1.0,ABC-63-RXN
93,3714,0.000817325,0.00270930766666666,0.000702499333333333,0.000945698,-1.76389171414947,0.308295563987492,-0.21208970750983,2.07218727813696,1.55180200663964,-0.520385271497323,0.000482733522345846,0.00107093505297098,True,0.0019,,,0.0007,,,SPO3713,,,"Uncharacterized protein, contains DUF4139 domain",1,SPO_RS18845,0.0,
94,1501,0.001948382,0.00751154666666666,0.002287516,0.00206871966666666,-2.10454210749584,-0.395760031373663,-0.194592085192134,1.70878207612218,1.90995002230371,0.201167946181529,0.0004911688178133,0.00108245048364808,True,0.0015,,,0.0011,,,SPO1498,K01676,"Citrate cycle (TCA cycle, Krebs cycle)","Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain (FumA) (PDB:5L2R)!!!Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain (TtdA) (PDB:5L2R) (PUBMED:15613473)",1,SPO_RS07630,1.0,FUMHYDR-RXN
95,3029,0.000209254499999999,0.0118319676666666,0.00164327233333333,0.00146386766666666,-5.83375763448628,-3.01444421620369,-2.8541786217471,2.81931341828258,2.97957901273917,0.160265594456589,0.00049482914125454,0.00109396591432519,True,0.0011,,,0.0013,,,SPO3032,K01690,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",Dihydroxyacid dehydratase/phosphogluconate dehydratase (IlvD) (PDB:2GP4),1,SPO_RS15370,1.0,PGLUCONDEHYDRAT-RXN
96,3429,0.001931795,0.00905605133333333,0.00380729666666666,0.002398468,-2.29735587574519,-0.995692874858766,-0.392341505812105,1.30166300088643,1.90501436993309,0.603351369046661,0.000497464341777605,0.0011054813450023,True,0.001,,,0.0032,,,SPO3432,K01869,,Leucyl-tRNA synthetase (LeuS) (PDB:6LPF),1,SPO_RS17375,1.0,LEUCINE--TRNA-LIGASE-RXN
97,1021,0.0010328885,4.91763333333333e-05,0.000410189,0.00117505633333333,4.53316238046877,1.532222571833,-0.173757205175952,-3.00093980863577,-4.70691958564472,-1.70597977700895,0.000499252688886636,0.00111699677567941,True,0.0026,0.0298,,,,,SPO1022,,,"Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)!!!Predicted transcriptional regulator (PDB:6CYJ)",1,SPO_RS05145,0.0,
98,855,5.63098e-05,0.0313847836666666,0.00774671266666666,0.004256347,-9.23450771384793,-7.23970913061826,-6.35989057128623,1.99479858322967,2.87461714256169,0.87981855933202,0.000508867367181063,0.00112851220635651,True,0.0009,,,0.0024,,,SPO0856,K01805,,Xylose isomerase (XylA) (PDB:1A0C),1,SPO_RS04315,4.0,"XYLISOM-RXN, RXN-22739, GLUCISOM-RXN, RXN-22740"
99,846,0.000305914499999999,0.00126311166666666,0.000264088,0.000360510666666666,-2.17437993447052,0.0956469509758584,-0.374916796366724,2.27002688544637,1.79946313810379,-0.470563747342582,0.000509949730899071,0.00114002763703362,True,0.0019,,,0.0007,,,SPO0847,,,"Methionyl-tRNA formyltransferase (Fmt) (PDB:1FMT)!!!EntF, seryl-AMP synthase component  of non-ribosomal peptide synthetase (EntF) (PDB:5ES5)!!!Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL)",1,SPO_RS04270,0.0,
100,556,2.653039e-05,0.000197297999999999,4.045885e-05,2.12243e-05,-3.61124228488039,-1.32192809488736,-0.415036441909981,2.28931418999303,3.19620584297041,0.90689165297738,0.000513966357175456,0.00115154306771073,True,0.0015,,,0.0023,,,SPO0554,K16703,,Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7),1,SPO_RS02795,0.0,
101,1352,3.06762e-05,0.000479835333333333,0.000384075999999999,0.000116719066666666,-3.97572737804814,-3.67430747234685,-1.85592853652728,0.301419905701294,2.11979884152086,1.81837893581956,0.000515985865798029,0.00116305849838783,True,0.001,0.0042,,,,,SPO1352,K09007,"Tetrahydrofolate biosynthesis, GTP => THF",GTP cyclohydrolase FolE2 (FolE2) (PDB:2R5R) (PUBMED:19767425),1,SPO_RS06885,1.0,GTP-CYCLOHYDRO-I-RXN
102,426,0.000406909499999999,0.002684357,0.000526959333333333,0.000469919333333333,-2.74794246337744,-0.434278853804489,-0.255114444514692,2.31366360957295,2.49282801886275,0.179164409289796,0.000525773030096029,0.00117457392906494,True,0.0017,,,0.0012,,,SPO0426,,,"NH3-dependent NAD+ synthetase (NadE) (PDB:3HMQ)!!!Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)",1,SPO_RS02155,2.0,"NAD-SYNTH-NH3-RXN, NAD-SYNTH-GLN-RXN"
103,3706,0.00010463895,0.000480831666666666,0.00100753066666666,0.000117513966666666,-2.24972566187481,-3.33224627027771,-0.161858531671571,-1.08252060840289,2.08786713020324,3.17038773860614,0.000531769403164533,0.00118608935974205,True,,0.0012,,0.0135,,,SPO3705,K01999,,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",1,SPO_RS18795,0.0,
104,2793,0.0009256715,0.00519607733333333,0.000918959333333333,0.001130495,-2.46719977051619,0.0973548294448871,-0.277231362480142,2.56455459996108,2.18996840803605,-0.374586191925029,0.000539034290481899,0.00119760479041916,True,0.0018,,,0.0009,,,SPO2797,K04042,"UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc","Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase (GlmU) (PDB:3FWW)",1,SPO_RS14205,2.0,"2.3.1.157-RXN, NAG1P-URIDYLTRANS-RXN"
105,4310,0.00373303049999999,0.007896674,0.005807585,0.00425802066666666,-1.08383331693646,-0.626031633556174,-0.187684505088179,0.457801683380295,0.89614881184829,0.438347128467994,0.000575593474152699,0.00120912022109626,True,0.0009,0.039,,0.0225,,,SPOA0414,,,"Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit (CoxL) (PDB:1DGJ) (PUBMED:10095793)",1,SPO_RS21925,0.0,
106,918,0.0001969725,0.000742408666666666,0.000223576999999999,7.12713333333333e-05,-1.94740516793085,-0.063869424023542,1.70418280719323,1.88353574390731,3.65158797512409,1.76805223121677,0.000591922079425902,0.00122063565177337,True,0.0037,,,0.0026,,,SPO0918,K16872,,3-oxoacyl-[acyl-carrier-protein] synthase III (FabH) (PDB:1UB7),1,SPO_RS04625,0.0,
107,945,0.002142223,0.00813801733333333,0.00185301733333333,0.00142445933333333,-1.91450435515166,0.229469568726514,0.655082580737367,2.14397392387817,2.56958693588903,0.425613012010853,0.000626507983791152,0.00123215108245048,True,0.0034,,,0.0013,,,SPO0945,K07289,,Uncharacterized conserved protein AsmA involved in outer membrane biogenesis (AsmA),1,SPO_RS04745,0.0,
108,3909,0.00689757499999999,0.0151609756666666,0.00794516066666666,0.0072786,-1.15725609320317,-0.194231441149942,-0.0852511995543245,0.963024652053233,1.07200489364885,0.108980241595618,0.000643152179910256,0.00124366651312759,True,0.0017,,,0.0019,,,SPOA0011,K00789,"Cysteine biosynthesis, methionine => cysteine",S-adenosylmethionine synthetase (MetK) (PDB:1FUG),1,SPO_RS19835,1.0,S-ADENMETSYN-RXN
109,2251,9.96658e-05,0.000398620333333333,0.000141701999999999,0.000120005933333333,-1.97414574476123,-0.498576385242152,-0.25686203396485,1.47556935951907,1.71728371079638,0.241714351277302,0.000665997271413857,0.00125518194380469,True,0.0016,,,0.002,,,SPO2247,K00640,"Cysteine biosynthesis, serine => cysteine",Serine acetyltransferase (CysE) (PDB:1T3D),1,SPO_RS11400,1.0,SERINE-O-ACETTRAN-RXN
110,2983,6.34988e-05,0.000314506666666666,3.48957333333333e-05,6.00664999999999e-05,-2.36202805969129,1.01599913286823,0.247997272947138,3.37802719255952,2.61002533263842,-0.768001859921092,0.000667492827925947,0.0012666973744818,True,0.0033,,,0.0009,,,SPO2987,,,,1,SPO_RS15140,0.0,
111,3013,4.472145e-06,0.000273826666666666,0.000799618666666666,3.63734e-05,-6.1897615544578,-7.76480106112191,-3.11328094469595,-1.5750395066641,3.07648060976184,4.65152011642595,0.000691758279151215,0.00127821280515891,True,,0.0014,,0.0081,,,SPO3016,K00297,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),"5,10-methylenetetrahydrofolate reductase (MetF) (PDB:1B5T)",1,SPO_RS15290,2.0,"RXN-22438, 1.5.1.20-RXN"
112,2835,0.0019985505,0.00493341633333333,0.000723021333333333,0.00149059166666666,-1.26663444582775,1.46844230005719,0.428984857062468,2.73507674588494,1.69561930289022,-1.03945744299472,0.000771488961118604,0.00128972823583602,True,0.0108,,,0.0007,,,SPO2839,K01638,Glyoxylate cycle,Malate synthase (AceB) (PDB:1D8C),1,SPO_RS14420,1.0,MALSYN-RXN
113,2035,0.0116857865,0.039743713,0.0124488776666666,0.0117127309999999,-1.76620124508687,-0.115715737537118,-0.024828998557381,1.65048550754975,1.74137224652949,0.0908867389797372,0.000773990784737394,0.00130124366651312,True,0.0027,,,0.0016,,,SPO2033,K01872,,Alanyl-tRNA synthetase (AlaS) (PDB:2ZZE),1,SPO_RS10315,1.0,ALANINE--TRNA-LIGASE-RXN
114,3958,0.00830341949999999,0.0226652833333333,0.011615146,0.00855797466666666,-1.47095237243638,-0.502997990146353,-0.0750656043026465,0.96795438229003,1.39588676813373,0.427932385843707,0.000774364119359244,0.00131275909719023,True,0.0018,,,0.0044,,,SPOA0061,K03782,,Catalase (peroxidase I) (KatG) (PDB:5SX1) (PUBMED:31337720),1,SPO_RS20080,4.0,"RXN66-1, RXN-14189, RXN-8667, CATAL-RXN"
115,3254,0.000247028,0.00143905166666666,0.000485890666666666,0.0002300153,-2.51553054523025,-0.93974099959189,0.513974804058543,1.57578954563836,3.0295053492888,1.45371580365043,0.000846488635187969,0.00132427452786734,True,0.0023,,,0.0044,,,SPO3258,K07273,,"Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family (Acm) (PDB:1H09)",1,SPO_RS16500,0.0,
116,2731,5.368575e-05,0.00015255,2.5522725e-05,1.52549633333333e-05,-1.53051788311116,1.58496306990549,2.51691530674128,3.11548095301666,4.04743318985245,0.931952236835783,0.000892862490191766,0.00133578995854444,True,0.0055,,,0.0018,,,SPO2736,,,,1,SPO_RS13900,0.0,
117,4103,0.000837781,0.005063753,0.001535236,0.000861433666666666,-2.63730521194623,-0.860069605773972,-0.114727866831445,1.77723560617226,2.52257734511479,0.745341738942526,0.000959337304775057,0.00134730538922155,True,0.0025,,,0.0038,,,SPOA0205,,,"Serine protease, subtilisin family (AprE) (PDB:1SCJ)",1,SPO_RS20860,0.0,
